program_id,improper_payment_program_name,agency,fiscal_year,outlays,improper_payment_amount,start_date,end_date,insufficient_documentation_amount,slug
10.427,Rural Housing Service (RHS) Multi-Family Housing Rental Assistance Program,USDA,2016,1141.39,0,,,9.32,
10.427,Rural Housing Service (RHS) Multi-Family Housing Rental Assistance Program,USDA,2017,0,0,,,,
10.427,Rural Housing Service (RHS) Multi-Family Housing Rental Assistance Program,USDA,2018,0,0,,,,
10.427,Rural Housing Service (RHS) Multi-Family Housing Rental Assistance Program,USDA,2019,0,0,,,,
10.427,Rural Housing Service (RHS) Multi-Family Housing Rental Assistance Program,USDA,2020,0,0,,,,
10.427,Rural Housing Service (RHS) Multi-Family Housing Rental Assistance Program,USDA,2021,0,0,,,0.0,
10.427,Rural Housing Service (RHS) Multi-Family Housing Rental Assistance Program,USDA,2022,0,0,,,0.0,
10.415,Rural Housing Service (RHS) Multi-Family Housing Rural Rental Housing Direct Loans (Section 515),USDA,2021,0,0,,,0.0,
10.415,Rural Housing Service (RHS) Multi-Family Housing Rural Rental Housing Direct Loans (Section 515),USDA,2022,0,0,,,0.0,
10.415,Rural Housing Service (RHS) Multi-Family Housing Rural Rental Housing Direct Loans (Section 515) (HIM Disasters),USDA,2021,0,0,,,0.0,
10.415,Rural Housing Service (RHS) Multi-Family Housing Rural Rental Housing Direct Loans (Section 515) (HIM Disasters),USDA,2022,0,0,,,0.0,
10.446,Rural Housing Service (RHS) Rural Community Development Initiative Grants,USDA,2025,,,,,,
10.448,Rural Housing Service (RHS) Single Family Housing Direct Loans,USDA,2021,0,0,,,0.0,
10.448,Rural Housing Service (RHS) Single Family Housing Direct Loans,USDA,2022,0,0,,,0.0,
10.410,Rural Housing Service (RHS) Single Family Housing Direct Loans,USDA,2021,0,0,,,0.0,
10.410,Rural Housing Service (RHS) Single Family Housing Direct Loans,USDA,2022,0,0,,,0.0,
10.410,Rural Housing Service (RHS) Single Family Housing Guaranteed Loans,USDA,2021,0,0,,,0.0,
10.410,Rural Housing Service (RHS) Single Family Housing Guaranteed Loans,USDA,2022,0,0,,,0.0,
10.886,Rural Utilities Service (RUS) Broadband Telecom Loans - Treasury Rate,USDA,2021,0,0,,,0.0,
10.886,Rural Utilities Service (RUS) Broadband Telecom Loans - Treasury Rate,USDA,2022,0,0,,,0.0,
10.863,Rural Utilities Service (RUS) Community Connect Grants,USDA,2021,0,0,,,0.0,
10.863,Rural Utilities Service (RUS) Community Connect Grants,USDA,2022,0,0,,,0.0,
10.855,Rural Utilities Service (RUS) Community Connect Grants,USDA,2021,0,0,,,0.0,
10.855,Rural Utilities Service (RUS) Community Connect Grants,USDA,2022,0,0,,,0.0,
10.763,Rural Utilities Service (RUS) Congressional Earmarked Funds,USDA,2021,0,0,,,0.0,
10.763,Rural Utilities Service (RUS) Congressional Earmarked Funds,USDA,2022,0,0,,,0.0,
10.759,Rural Utilities Service (RUS) Congressional Earmarked Funds,USDA,2021,0,0,,,0.0,
10.759,Rural Utilities Service (RUS) Congressional Earmarked Funds,USDA,2022,0,0,,,0.0,
10.760,Rural Utilities Service (RUS) Congressional Earmarked Funds,USDA,2021,0,0,,,0.0,
10.760,Rural Utilities Service (RUS) Congressional Earmarked Funds,USDA,2022,0,0,,,0.0,
10.850,Rural Utilities Service (RUS) Electric Loan Programs - Direct Treasury Rate,USDA,2021,0,0,,,0.0,
10.850,Rural Utilities Service (RUS) Electric Loan Programs - Direct Treasury Rate,USDA,2022,0,0,,,0.0,
10.850,Rural Utilities Service (RUS) Electric Loan Programs FFB Guaranteed Loans,USDA,2021,0,0,,,0.0,
10.850,Rural Utilities Service (RUS) Electric Loan Programs FFB Guaranteed Loans,USDA,2022,0,0,,,0.0,
10.858,Rural Utilities Service (RUS) Grants - Other - Electric,USDA,2021,0,0,,,0.0,
10.858,Rural Utilities Service (RUS) Grants - Other - Electric,USDA,2022,0,0,,,0.0,
10.859,Rural Utilities Service (RUS) Grants - Other - Electric,USDA,2021,0,0,,,0.0,
10.859,Rural Utilities Service (RUS) Grants - Other - Electric,USDA,2022,0,0,,,0.0,
10.751,Rural Utilities Service (RUS) Rural Energy Savings Program,USDA,2021,0,0,,,0.0,
10.751,Rural Utilities Service (RUS) Rural Energy Savings Program,USDA,2022,0,0,,,0.0,
10.855,Rural Utilities Service (RUS) Rural Telecommunications - Distance Learning and Telemedicine,USDA,2021,0,0,,,0.0,
10.855,Rural Utilities Service (RUS) Rural Telecommunications - Distance Learning and Telemedicine,USDA,2022,0,0,,,0.0,
10.752,Rural Utilities Service (RUS) Rural Telecommunications - Infrastructure Investment and Jobs Act,USDA,2025,,,,,,
10.886,Rural Utilities Service (RUS) Rural Telecommunications - Infrastructure Investment and Jobs Act,USDA,2025,,,,,,
10.752,Rural Utilities Service (RUS) Rural Telecommunications - ReConnect Program,USDA,2021,0,0,,,0.0,
10.752,Rural Utilities Service (RUS) Rural Telecommunications - ReConnect Program,USDA,2022,0,0,,,0.0,
10.855,Rural Utilities Service (RUS) Rural Telecommunications - ReConnect Program,USDA,2021,0,0,,,0.0,
10.855,Rural Utilities Service (RUS) Rural Telecommunications - ReConnect Program,USDA,2022,0,0,,,0.0,
10.851,Rural Utilities Service (RUS) Rural Telecommunications Loans - FFB Telecom Loans,USDA,2021,0,0,,,0.0,
10.851,Rural Utilities Service (RUS) Rural Telecommunications Loans - FFB Telecom Loans,USDA,2022,0,0,,,0.0,
10.851,Rural Utilities Service (RUS) Rural Telecommunications Loans - Treasury Telecom Loan,USDA,2021,0,0,,,0.0,
10.851,Rural Utilities Service (RUS) Rural Telecommunications Loans - Treasury Telecom Loan,USDA,2022,0,0,,,0.0,
10.850,Rural Utilities Service (RUS) Rural Utilities Electric Program - Direct 5%,USDA,2021,0,0,,,0.0,
10.850,Rural Utilities Service (RUS) Rural Utilities Electric Program - Direct 5%,USDA,2022,0,0,,,0.0,
10.850,Rural Utilities Service (RUS) Rural Utilities Electric Program - Municipal Rate,USDA,2021,0,0,,,0.0,
10.850,Rural Utilities Service (RUS) Rural Utilities Electric Program - Municipal Rate,USDA,2022,0,0,,,0.0,
10.770,Rural Utilities Service (RUS) Water and Waste Disposal Loans and Grants Section 306C,USDA,2021,0,0,,,0.0,
10.770,Rural Utilities Service (RUS) Water and Waste Disposal Loans and Grants Section 306C,USDA,2022,0,0,,,0.0,
10.760,Rural Utilities Service (RUS) Water and Waste Disposal Loans and Grants Section 306C,USDA,2021,0,0,,,0.0,
10.760,Rural Utilities Service (RUS) Water and Waste Disposal Loans and Grants Section 306C,USDA,2022,0,0,,,0.0,
10.759,Rural Utilities Service (RUS) Water and Waste Disposal Systems for Rural Communities Grants,USDA,2021,0,0,,,0.0,
10.759,Rural Utilities Service (RUS) Water and Waste Disposal Systems for Rural Communities Grants,USDA,2022,0,0,,,0.0,
10.760,Rural Utilities Service (RUS) Water and Waste Disposal Systems for Rural Communities Grants,USDA,2021,0,0,,,0.0,
10.760,Rural Utilities Service (RUS) Water and Waste Disposal Systems for Rural Communities Grants,USDA,2022,0,0,,,0.0,
10.760,Rural Utilities Service (RUS) Water and Waste Disposal Systems for Rural Communities Grants (HIM Disasters),USDA,2021,0,0,,,0.0,
10.760,Rural Utilities Service (RUS) Water and Waste Disposal Systems for Rural Communities Grants (HIM Disasters),USDA,2022,0,0,,,0.0,
10.760,Rural Utilities Service (RUS) Water and Waste Disposal Systems for Rural Communities Loans,USDA,2021,0,0,,,0.0,
10.760,Rural Utilities Service (RUS) Water and Waste Disposal Systems for Rural Communities Loans,USDA,2022,0,0,,,0.0,
10.760,Rural Utilities Service (RUS) Water and Waste Guaranteed Loans,USDA,2021,0,0,,,0.0,
10.760,Rural Utilities Service (RUS) Water and Waste Guaranteed Loans,USDA,2022,0,0,,,0.0,
10.762,Rural Utilities Service (RUS) WEP Technical Assistance - Revolving,USDA,2021,0,0,,,0.0,
10.762,Rural Utilities Service (RUS) WEP Technical Assistance - Revolving,USDA,2022,0,0,,,0.0,
10.761,Rural Utilities Service (RUS) WEP Technical Assistance - Revolving,USDA,2021,0,0,,,0.0,
10.761,Rural Utilities Service (RUS) WEP Technical Assistance - Revolving,USDA,2022,0,0,,,0.0,
10.862,Rural Utilities Service (RUS) WEP Technical Assistance - Revolving,USDA,2021,0,0,,,0.0,
10.862,Rural Utilities Service (RUS) WEP Technical Assistance - Revolving,USDA,2022,0,0,,,0.0,
10.864,Rural Utilities Service (RUS) WEP Technical Assistance - Revolving,USDA,2021,0,0,,,0.0,
10.864,Rural Utilities Service (RUS) WEP Technical Assistance - Revolving,USDA,2022,0,0,,,0.0,
10.760,Rural Utilities Service (RUS) WEP Technical Assistance - Revolving,USDA,2021,0,0,,,0.0,
10.760,Rural Utilities Service (RUS) WEP Technical Assistance - Revolving,USDA,2022,0,0,,,0.0,
10.973,Emergency Grain Storage Facility Program,USDA,2025,,,,,,
10.976,Rice Production Program,USDA,2025,,,,,,
10.922,Healthy Forests Reserve Program (HFRP),USDA,2025,,,,,,
10.937,Partnerships for Climate- Smart Commodities,USDA,2025,,,,,,
10.291,Agricultural and Food Policy Research Centers,USDA,2025,,,,,,
10.290,Agricultural Market and Economic Research,USDA,2025,,,,,,
10.192,Agricultural Marketing Service (AMS) - Bison Production and Marketing Grant Program,USDA,2025,,,,,,
10.194,Agricultural Marketing Service (AMS) - Commodity Credit Corporation (CCC) Funding to Alleviate Emergency Supply Chain Disruption in the Commodity Supplemental Food Program (CSFP),USDA,2025,,,,,,
10.193,Agricultural Marketing Service (AMS) - Commodity Credit Corporation (CCC) Funding to Alleviate Emergency Supply Chain Disruption in the Food Distribution Program on Indian Reservation,USDA,2025,,,,,,
10.621,Assisting Specialty Crop Exports,USDA,2025,,,,,,
10.593,Bill Emerson National Hunger Fellows and Mickey Leland International Hunger Fellows Programs,USDA,2025,,,,,,
10.776,Borlaug Executive Leadership Program,USDA,2025,,,,,,
10.579,Child Nutrition Discretionary Grants Limited Availability,USDA,2025,,,,,,
10.541,Child Nutrition-Technology Innovation Grant,USDA,2025,,,,,,
10.962,Cochran Fellowship Program,USDA,2025,,,,,,
10.079,Commodity Credit Corporation (CCC) Bill Emerson Humanitarian Trust Program,USDA,2025,,,,,,
10.114,Commodity Credit Corporation (CCC) Cotton Transition Assistance Program,USDA,2025,,,,,,
10.134,Commodity Credit Corporation (CCC) Oriental Fruit Fly Program,USDA,2025,,,,,,
10.116,Commodity Credit Corporation (CCC) The Margin Protection Program,USDA,2025,,,,,,
10.178,Commodity Credit Corporation (CCC) Trade Mitigation Program (TMP/FPD),USDA,2025,,,,,,
10.536,Coronavirus Food Assistance Program (CFAP) Training Grants,USDA,2025,,,,,,
10.149,Cotton and Wool Apparel Program,USDA,2025,,,,,,
10.568,Emergency Food Assistance Program (Administrative Costs),USDA,2025,,,,,,
10.986,Emergency Livestock Relief Program 2023 and 2024,USDA,2025,,,,,,
10.975,Emergency Relief Program Outreach Education and Technical Assistance,USDA,2025,,,,,,
10.613,Faculty Exchange Program,USDA,2025,,,,,,
10.967,Farm Service Agency (FSA) 220 Block Grants,USDA,2025,,,,,,
10.966,Farm Service Agency (FSA) Commodity Container Assistance Program,USDA,2025,,,,,,
10.981,Farm Service Agency (FSA) Commodity Storage Assistance Program,USDA,2025,,,,,,
10.969,"Farm Service Agency (FSA) Conservation Reserve Program Transition Incentive Program: Outreach, Technical Assistance, and Research Agreements",USDA,2025,,,,,,
10.984,Farm Service Agency (FSA) Discrimination Financial Assistance Program,USDA,2025,,,,,,
10.974,Farm Service Agency (FSA) DSA COVID Relief Program,USDA,2025,,,,,,
10.121,Farm Service Agency (FSA) Emergency Commodity Assistance Program,USDA,2025,,,,,,
10.978,Farm Service Agency (FSA) Farm Labor Stabilization and Protection Pilot Grant Program,USDA,2025,,,,,,
10.970,Farm Service Agency (FSA) Farm Loan Borrower Relief Program,USDA,2025,,,,,,
10.146,Farm Service Agency (FSA) Farm Service Agency Taxpayer Outreach Education and Technical Assistance (American Rescue Plan Assistance),USDA,2025,,,,,,
10.142,Farm Service Agency (FSA) Food Safety Certification for Specialty Crops Program,USDA,2025,,,,,,
10.920,Farm Service Agency (FSA) Grassland Reserve Program (previously a NRCS program),USDA,2025,,,,,,
10.968,"Farm Service Agency (FSA) Increasing Land, Capital, and Market Access Program",USDA,2025,,,,,,
10.965,Farm Service Agency (FSA) Milk Loss Program,USDA,2025,,,,,,
10.139,Farm Service Agency (FSA) Organic and Transitional Education and Certification Program,USDA,2025,,,,,,
10.171,Farm Service Agency (FSA) Organic Certification Cost Share Programs,USDA,2025,,,,,,
10.977,Farm Service Agency (FSA) Organic Dairy Marketing Assistance Program,USDA,2025,,,,,,
10.147,Farm Service Agency (FSA) Outreach Education and Technical Assistance,USDA,2025,,,,,,
10.983,Farm Service Agency (FSA) Outreach Education and Technical Assistance for Disaster Assistance Programs,USDA,2025,,,,,,
10.143,Farm Service Agency (FSA) Pandemic Assistance Revenue Program,USDA,2025,,,,,,
10.131,Farm Service Agency (FSA) Seafood Trade Relief Program (STRP),USDA,2025,,,,,,
10.982,"Farm Service Agency (FSA) Testing, Mitigation, and Relief for Agricultural Contamination by Per- and Polyfluoroalkyl Substances",USDA,2025,,,,,,
10.126,Farm Service Agency (FSA) Texas 1944 Water Treaty Grant,USDA,2025,,,,,,
10.971,"Farm Service Agency (FSA) Urban Agriculture and Urban County Committee Outreach, Technical Assistance, and Education",USDA,2025,,,,,,
10.575,Farm to School Grant Program,USDA,2025,,,,,,
10.645,Farm to School State Formula Grant,USDA,2025,,,,,,
10.545,Farmer’s Market Supplemental Nutrition Assistance Program Support Grants,USDA,2025,,,,,,
10.585,Food and Nutrition Service (FNS) Food Safety Grants,USDA,2025,,,,,,
10.529,Food Distribution Program on Indian Reservations (FDPIR) Nutrition Paraprofessional Training,USDA,2025,,,,,,
10.594,Food Distribution Program on Indian Reservations Nutrition Education Grants ,USDA,2025,,,,,,
10.622,Food for Opportunity,USDA,2025,,,,,,
10.292,Food Loss and Waste Reduction,USDA,2025,,,,,,
10.582,Fresh Fruit and Vegetable Program,USDA,2025,,,,,,
10.125,Hazardous Waste Management,USDA,2025,,,,,,
10.619,International Agricultural Education Fellowship Program,USDA,2025,,,,,,
10.096,Marketing Assistance for Specialty Crops,USDA,2025,,,,,,
10.466,Minority-Serving Institutions Partnership,USDA,2025,,,,,,
10.587,National Food Service Management Institute Administration and Staffing Grant,USDA,2025,,,,,,
10.917,Natural Resources Conservation Service (NRCS) Agricultural Management Assistance,USDA,2025,,,,,,
10.925,Natural Resources Conservation Service (NRCS) Agricultural Water Enhancement Program,USDA,2025,,,,,,
10.930,Natural Resources Conservation Service (NRCS) Composting and Food Waste Reduction Cooperative Agreement Program,USDA,2025,,,,,,
10.921,Natural Resources Conservation Service (NRCS) Conservation Security Program ,USDA,2025,,,,,,
10.913,Natural Resources Conservation Service (NRCS) Farm and Ranch Lands Protection Program,USDA,2025,,,,,,
10.936,Natural Resources Conservation Service (NRCS) Gulf Coast Ecosystem Restoration Council Comprehensive Plan Component Program,USDA,2025,,,,,,
10.940,Natural Resources Conservation Service (NRCS) Office of Urban Agriculture and Innovative Production,USDA,2025,,,,,,
10.939,Natural Resources Conservation Service (NRCS) People’s Garden Initiative Cooperative Agreements Program,USDA,2025,,,,,,
10.072,Natural Resources Conservation Service (NRCS) Wetlands Reserve Program ,USDA,2025,,,,,,
10.914,Natural Resources Conservation Service (NRCS) Wildlife Habitat Incentive Program,USDA,2025,,,,,,
10.777,Norman E. Borlaug International Agricultural Science and Technology Fellowship,USDA,2025,,,,,,
10.195,Organic Dairy Product Promotion,USDA,2025,,,,,,
10.649,Pandemic EBT Administrative Costs,USDA,2025,,,,,,
10.540,Participant Research Innovation Laboratory for Enhancing WIC Services,USDA,2025,,,,,,
10.617,PL-480 Market Development and Technical Assistance,USDA,2025,,,,,,
10.112,Price Loss Coverage,USDA,2025,,,,,,
10.460,Risk Management Education Partnerships,USDA,2025,,,,,,
10.376,Rural Business and Cooperative Services (RBCS) Biobased Market Development and Access Grant Program (BDAP),USDA,2025,,,,,,
10.860,Rural Business Investment Program,USDA,2025,,,,,,
10.890,Rural Development Cooperative Agreement Program,USDA,2025,,,,,,
10.758,Rural Utilities Service (RUS) New Empowering Rural America (New ERA) Program,USDA,2025,,,,,,
10.001,Salaries & Expenses,USDA,2025,,,,,,
10.700,Salaries & Expenses,USDA,2025,,,,,,
10.250,Salaries & Expenses,USDA,2025,,,,,,
10.253,Salaries & Expenses,USDA,2025,,,,,,
10.255,Salaries & Expenses,USDA,2025,,,,,,
10.950,Salaries & Expenses,USDA,2025,,,,,,
10.951,Salaries & Expenses,USDA,2025,,,,,,
10.532,School Nutrition Training Grants,USDA,2025,,,,,,
10.961,Scientific Cooperation and Research,USDA,2025,,,,,,
10.614,Scientific Cooperation Exchange Program with China,USDA,2025,,,,,,
10.620,Scientific Exchanges Program,USDA,2025,,,,,,
10.535,SNAP Fraud Framework Implementation Grant,USDA,2025,,,,,,
10.577,SNAP Partnership Grant,USDA,2025,,,,,,
10.533,SNAP-Ed Toolkit,USDA,2025,,,,,,
10.556,Special Milk Program for Children,USDA,2025,,,,,,
10.560,State Administrative Expenses for Child Nutrition,USDA,2025,,,,,,
10.561,State Administrative Matching Grants for the Supplemental Nutrition Assistance Program,USDA,2025,,,,,,
10.531,State Agency: Farm to School Program Training and Curricula,USDA,2025,,,,,,
10.467,Student Internship Programs,USDA,2025,,,,,,
10.094,Sugar Storage Facility Loans,USDA,2025,,,,,,
10.646,Summer Electronic Benefit Transfer Program for Children,USDA,2025,,,,,,
10.559,Summer Food Service Program for Children,USDA,2025,,,,,,
10.537,Supplemental Nutrition Assistance Program (SNAP) Employment and Training (E&T) Data and Technical Assistance Grants,USDA,2025,,,,,,
10.580,"Supplemental Nutrition Assistance Program, Process and Technology Improvement Grants",USDA,2025,,,,,,
10.574,Team Nutrition Grants,USDA,2025,,,,,,
10.960,Technical Agricultural Assistance,USDA,2025,,,,,,
10.350,Technical Assistance to Cooperatives,USDA,2025,,,,,,
10.048,Tribal Agriculture Technical Assistance,USDA,2025,,,,,,
10.047,Tribal Food Sovereignty,USDA,2025,,,,,,
10.049,Tribal Youth & Workforce Development,USDA,2025,,,,,,
10.997,U.S. Codex Office Support for International Activities,USDA,2025,,,,,,
10.612,USDA Local and Regional Food Aid Procurement Program,USDA,2025,,,,,,
10.528,USDA WIC Telehealth Evaluation Collaborative,USDA,2025,,,,,,
10.097,Water-Saving Commodities Grant,USDA,2025,,,,,,
10.578,WIC Grants to States (WGS),USDA,2025,,,,,,
91.005,Priority Grant Competition,USIP,2025,,,,,,
64.100,Automobile Adaptive Equipment,VA,2021,0,0,,,0.0,
64.100,Automobile Adaptive Equipment,VA,2022,0,0,,,0.0,
64.039,Civilian Health and Medical Program of the VA (CHAMPVA),VA,2004,0,0,,,,
64.039,Civilian Health and Medical Program of the VA (CHAMPVA),VA,2005,0,0,,,,
64.039,Civilian Health and Medical Program of the VA (CHAMPVA),VA,2006,0,0,,,,
